97837	86361	33193	83014	99035	65592	39205	94785	8681	77101
78956	32954	17148	5872	19909	8959	4172	10486	77638	19242
94583	46135	44059	63124	16296	65769	40093	81054	20457	41979
43348	9575	80564	88496	1527	61949	75288	66408	9060	59080
45780	17434	6125	10825	67068	19203	81981	14108	20877	7612
3285	94597	54836	56485	10184	42053	99785	14497	83307	30644
34207	89541	38216	25508	99716	59439	6113	24605	34217	7422
47988	66639	159	41695	9764	71916	75195	81615	39294	53530
24138	26181	54120	8068	49894	70448	69108	65350	60464	77578
89091	33891	82352	38649	10219	57433	69112	9568	20682	68727
98650	65914	61129	78715	35798	98351	38007	92775	20323	27100
35398	62630	55044	72250	69437	27330	96595	60428	40547	34358
43303	10718	69210	27638	32834	40069	41561	30321	73685	69092
25848	45811	25478	33092	19739	7095	12739	36390	30272	93425
54031	83974	96780	27083	34990	32877	49468	86621	71805	78939
27976	4980	83930	63176	68245	15140	95572	67024	62276	53276
83468	47469	15770	84741	18533	97542	73604	40597	71057	31607
88966	38078	81410	57457	1976	34783	68171	7681	8344	35569
7695	95382	53067	22753	20385	79229	73784	89239	47849	29754
42877	26606	5967	19293	37072	28940	19530	21765	92174	38801
52881	82852	79116	58720	54394	37247	18286	70371	53330	69788
32210	4514	45055	11391	22254	74008	20085	70897	25666	42520
64761	67048	42337	87042	10556	65580	27069	81208	92102	60185
27053	26211	47968	41422	28112	51710	29589	42694	94594	37472
77868	35799	31380	56725	56475	74606	40857	32311	64001	6167
54719	59830	83335	48363	42374	21697	72409	18347	99178	98492
38205	81289	16456	85333	35927	31606	41246	76861	63709	44042
22446	96753	28829	45309	54250	90177	46951	237	44122	50332
6619	18903	70703	3097	71792	59630	13285	46221	95769	51963
14317	5014	72423	51883	16119	12194	32621	83611	29663	26894
11255	72877	89283	73917	9695	67651	29170	65770	50690	46603
39261	34831	3457	52038	59970	1694	26692	47487	87408	89321
1264	29499	70332	97875	37748	35313	22984	94450	34315	36798
21421	31176	48717	64739	9869	56262	16918	62024	10478	1082
42254	91645	8632	46539	98466	32140	22992	75466	41874	82357
75732	41872	75360	23661	66931	670	86606	84806	59503	43338
81674	2871	70795	66146	55308	6312	71311	85747	89999	9813
49985	7393	59292	50815	99838	30488	35841	95718	70155	2338
54447	93242	6483	94276	29341	82287	60490	29223	57081	18058
20672	39104	42582	37224	73172	69775	27273	28786	14341	57552
691	26530	11411	66018	69587	27838	74694	633	4126	38640
49095	98179	6004	13593	5080	36120	32153	8802	10122	18830
48708	49439	32654	11883	69001	16042	39125	72500	92301	16617
11152	36753	5507	18634	59173	58237	75962	86198	68189	549
60306	68738	84881	20833	68098	70734	86664	44691	40309	16442
16517	28436	57861	12582	96319	86224	19015	12491	85682	31207
13700	76216	88451	14453	23273	52521	93373	58100	25090	68988
97990	15708	15829	28861	96254	77249	49157	87445	62293	83629
75677	35541	56632	73718	86133	88266	86752	51483	77477	67297
90144	28792	4742	79601	73985	21827	54976	40590	40229	67077
89331	18002	74332	95567	13745	6566	13698	53589	1832	4555
31929	92077	42771	88997	47321	34290	72941	56164	70248	48509
74358	51406	89386	77014	27691	61376	98693	58503	58944	36201
73583	93691	43680	43656	23937	41933	36563	19653	83201	65510
36512	2633	55016	94340	50512	41471	90579	82189	17265	51341
38992	98133	57162	4321	54533	17517	90154	20283	17200	20678
54219	84483	87760	71825	30196	71342	94204	82999	79622	70143
67249	62608	50777	14103	7099	55520	21402	29765	85355	63502
2653	26818	69906	23371	68	29037	70601	82787	39003	55278
51704	51702	88802	75022	46003	64852	82476	85733	79635	91932
3759	25269	5414	5930	66195	73737	5752	79979	74283	5736
50426	16388	92545	58777	1323	92393	99636	41617	47264	62886
58674	78716	52530	84288	58929	44338	25008	36762	62481	25696
15431	51431	22850	66544	6847	43788	15520	20773	78799	24158
92317	5266	89424	33644	27678	39287	83743	8471	88837	13357
12773	37388	9396	22558	4142	60521	84523	15085	99713	441
61632	36921	876	39819	83380	92097	17427	8951	90725	40394
45270	34173	89713	1175	44667	42916	71627	59049	46938	73562
25984	42111	33289	90192	27377	36676	51180	66520	26741	42517
81952	40070	82523	5742	6859	82638	99774	99745	46622	5775
90951	99491	47464	74454	69803	25825	354	99630	60582	9458
675	20947	32101	13775	72843	61877	6614	58486	75104	52698
88186	15828	88074	64099	83761	44935	54259	59681	36820	41182
96150	57508	48721	48783	91556	21266	77979	51545	23509	23946
22433	89369	64960	53238	26644	38625	44666	98286	22466	16008
93896	61899	48328	97328	45542	60633	68315	9739	8585	66373
75771	19637	86833	96884	94557	45462	94413	85288	72630	22748
79390	34911	71797	27722	43719	21070	61483	80846	74528	49635
23903	92644	60452	70277	39228	8689	16047	50921	16549	57056
31198	48145	80988	35699	77196	35833	41048	22225	29316	52418
54903	29290	6944	54769	66874	26760	53261	91785	8192	62210
80469	37527	88988	84816	82513	5052	44655	1897	97834	71434
95064	37236	29309	23945	30924	19423	23479	19954	11466	71107
44202	82269	81088	9988	71399	29574	24020	68401	25180	39574
7841	45125	40177	56065	91535	86636	51525	60746	73835	22898
46109	38601	7305	84952	91	20596	94277	38241	33835	93981
4989	79569	26456	74613	60466	51649	98202	81169	64858	25098
44777	22290	38991	80661	61883	8698	78099	58189	30576	43252
86208	66861	90694	17194	73907	12918	8407	65024	76583	6981
44729	69446	90225	44007	85203	39397	88980	44964	19574	94205
62225	98762	32187	36626	84277	53973	85419	12972	89042	51814
37988	12066	33609	92536	78557	89701	12753	90128	3335	42502
58268	44230	55268	56861	10579	4640	88647	31150	38968	15326
58017	56703	8947	91246	45807	74874	6914	61457	39873	65820
70640	38558	67053	89263	10201	29791	92178	70829	84678	5714
10533	84687	55511	66297	70132	30475	72346	90621	39805	74492
30524	97402	9664	32896	69199	48953	25024	43401	81620	55099
79195	53375	10553	35588	39077	4400	32672	582	56839	58960
49264	50106	12871	13903	16002	37241	61620	72104	75240	87903
52796	95542	44280	81661	29465	72378	53532	41836	47614	61074
61711	18283	36409	33166	17991	33688	91163	54499	3832	69917
305	52747	34835	55229	54324	90605	8177	37969	16305	59759
74980	48030	43729	55858	24239	76894	62898	73273	13217	83084
4191	30211	27780	92272	21268	9853	46452	49950	41791	34526
65900	3624	5118	44556	82185	22774	21370	24330	51734	1551
31968	70971	85403	72918	79719	14699	61062	45622	55981	14517
75127	19452	39308	30726	9146	68467	95097	44363	56405	26134
65731	26887	77967	77496	26445	81270	94559	19214	52687	29963
46555	28052	61049	85716	61705	17333	45343	19866	31614	81928
18864	17809	23924	69903	76368	13128	39350	54080	75653	39927
15463	65117	77887	76232	26657	44032	99434	13870	25875	91457
50653	78114	83644	25831	99005	48543	3595	67913	13738	89034
94066	3053	68669	67814	76349	33390	66644	35580	1380	96628
32301	74737	84631	57572	49151	58029	67901	21376	86670	71796
95588	58452	77901	87663	26117	14531	63629	3825	32550	41635
71670	3655	71349	79944	38837	8329	6366	9646	68578	5251
23949	17550	94734	18816	22995	34700	97598	20563	23917	91739
26925	96321	61055	34191	20657	23714	34978	1201	53804	97355
88307	27379	41788	21096	73499	21137	99076	70113	58687	74942
8185	33066	87436	64185	84521	82629	93488	92607	7931	85939
82750	28536	75080	55757	76881	64467	83728	34585	38120	34344
77541	96360	66411	18093	50130	53144	60915	24139	77131	79068
32488	24885	98381	41376	49355	99697	32798	36476	38880	38779
56684	66184	71626	47828	2480	16678	6790	6903	87781	5673
59500	54097	4825	92058	15150	63550	66415	22304	90131	59342
99314	35674	807	97375	34591	48141	49453	68212	86011	43121
82331	66300	53758	46154	19332	98271	93917	59593	4709	3318
7207	86221	90048	57254	87809	24814	69504	13052	80403	89060
98512	66097	47763	5238	6573	55857	21014	7237	11886	75723
77801	17032	13229	74133	95067	36021	48766	70818	33067	54428
67536	71462	72433	83174	59316	3255	24142	22003	2086	39020
31395	71520	81065	7652	13473	4052	72003	47917	21516	63382
1209	67959	62897	85023	96349	24899	70660	72337	40191	97409
12756	59498	69357	32313	51117	19272	15792	67462	53652	80201
2761	28081	13953	73627	84078	5219	3158	61209	25617	84616
13221	75662	91102	19412	88052	58585	60090	42981	55503	77165
13209	46860	20416	50732	17297	83070	85703	50433	26582	63219
39377	88902	136	8096	33881	25899	75608	11605	98567	36942
16029	43312	89575	3875	68676	33536	34532	29659	13418	68670
80554	48331	73406	50715	99609	66553	12146	26258	28398	20173
58223	84710	12963	90410	74713	29093	22613	38001	62630	94706
9724	66369	11421	61839	27461	50686	62134	8183	96025	44033
11870	77039	16957	76586	36964	99753	55887	79469	4682	70969
95532	20406	93168	13874	35948	56320	31470	30217	2199	33480
83301	95267	61483	36441	4036	61574	64650	72944	66831	80929
28894	53069	59392	30833	17018	3858	26300	19214	86981	6900
85889	6800	18595	49932	5252	6561	79315	89595	31439	6171
14914	53152	92402	44043	6512	7134	96688	53278	61705	54694
40172	54277	21166	3665	4609	31912	55884	72694	17710	92158
24558	78920	98370	42663	83829	38691	66803	101	43587	46041
90504	70072	44258	56618	74097	14941	16524	55372	87726	23511
79	853	74042	27358	48465	99342	46991	91973	80112	36067
63952	20973	25228	56676	74424	7120	90495	68548	6749	82298
41468	55412	41984	44907	45468	37344	80742	5801	56294	99721
40756	24676	97433	56313	82311	80474	12951	46317	6521	33628
29673	9175	7975	33265	94536	97787	15545	72806	1776	47524
57617	29437	44411	34263	32929	29869	67776	78466	77723	26490
60079	80539	45493	15340	39333	52093	20387	12800	13308	38813
79566	47645	17196	22896	79141	18100	39621	57484	9214	79717
76210	30086	80163	36795	30196	53505	37341	98232	8741	74193
41744	75373	3597	2667	60543	41274	30966	83331	43187	27103
87656	90374	26798	56219	88583	96359	1194	640	65658	4879
25551	32675	95015	1192	76429	73337	88561	9849	99225	85311
69436	60767	53017	55563	76291	56843	24202	74007	53690	14631
96333	49538	90166	75684	44254	44592	91050	9018	58961	70839
98388	2475	93695	70105	65489	78736	1762	11370	54010	99433
6115	74656	46765	30749	6383	40464	17582	18660	76816	20168
76631	46138	69169	33275	1282	48670	47613	78715	24425	81608
68739	16437	406	91804	14515	45197	38018	70958	33011	51228
38613	45889	26154	12579	52961	1052	58483	48028	24175	77778
57075	44409	98236	22204	88868	80269	94383	36400	93709	90309
52746	73693	10968	40243	29817	40310	55194	80589	33101	1765
46115	31997	14577	25111	87181	51666	1777	12987	76142	32743
10762	22621	2332	94290	64487	9130	49988	69985	78700	450
30724	37841	84578	48751	55952	71196	77135	33689	65621	60057
48959	50317	48824	47331	11580	4164	21839	96792	54979	65839
52947	60283	44211	15194	26681	58154	11939	46398	43264	69138
92285	32082	2188	33314	87480	38055	48504	58466	25058	3643
34355	50188	46175	57696	50957	46506	92424	97542	26716	94195
71441	18105	99352	29819	45429	90261	2884	84005	50403	56880
81546	4268	74496	36353	43117	182	66398	79110	42850	85218
85782	42877	63812	3439	66963	70937	42718	57683	45009	73712
46759	29492	98511	2415	45981	21408	94150	98355	21043	63033
52321	41894	45204	98030	76209	41057	46946	97779	96269	79875
89471	8940	14295	48047	23699	93579	4681	42051	17283	82359
59389	86669	21956	21357	33490	91656	1547	65074	80844	62393
36603	69970	7897	25148	41690	64992	22288	62580	25303	27243
36422	56385	53416	65258	25105	7457	89709	58086	15571	31063
57279	39820	55899	95107	14933	91530	93813	79788	8369	26552
45365	51904	44599	42999	65773	58116	31735	95640	8449	60470
12691	92799	26154	33746	34825	57175	89144	10350	27826	89548
99556	81791	13131	11955	39596	74968	89364	85790	9326	51055
3727	78354	55463	6590	8578	44007	6369	49731	97150	54932
96970	70345	68560	67091	80997	60674	77452	60752	45714	1977
74439	97632	45242	2272	91305	53394	75768	65263	61731	6301
61463	70094	84112	79264	2303	47270	80547	9598	5695	99724
26875	44978	53014	8205	72434	23224	61158	17223	25651	14239
25513	67665	20683	27399	6126	32771	80916	72548	69363	2850
51181	59379	38383	25102	96639	19321	77918	34596	75527	97975
20000	21427	1062	96719	22723	67861	77341	89651	82578	7839
78321	74871	55544	70619	74241	41995	21972	19530	41640	50601
18622	92467	23239	66317	74020	83602	59347	34763	47308	96385
73155	32277	69740	38254	33986	39712	32103	30861	57217	6355
81659	72515	78871	65960	84330	1761	68357	59110	35540	95831
