6210	8694	8738	6050	7039	2564	1477	438	2189	8423
2768	9352	7961	760	345	5034	7211	6175	4675	767
8676	3636	4261	2310	6544	4902	7868	2330	1056	7898
7296	5878	794	1977	8433	8179	4911	9793	7153	8118
3105	5529	82	5765	4029	7926	5020	5420	6028	9098
4072	3864	9899	3669	3661	1774	2393	7239	7841	3325
14	3188	4341	1064	7121	7875	396	5961	3660	6971
4816	1952	2033	5632	9874	8124	5028	4330	6252	9349
1707	7676	8420	6490	4454	5245	1726	9146	1925	3730
3896	38	5989	7905	9487	4131	172	4939	7586	1666
158	2980	1341	8049	2883	2269	9292	5886	9596	4044
619	6134	579	7364	6912	7877	4085	1952	3284	8659
5331	1176	8634	8405	7404	7573	8252	7	9291	2211
4208	5463	254	4443	6298	598	6254	6196	1259	9333
9053	445	3200	9486	9582	10	3435	1481	9293	2349
3378	1676	1962	9453	195	3682	7467	7679	7734	9936
3892	1764	912	2725	2005	8335	9072	6764	5481	4246
7767	5519	6917	7408	3244	6689	8250	23	7967	9443
2807	4234	1690	947	5023	1364	7060	865	6204	5883
8435	1961	4445	7883	4123	4117	5827	1492	5293	7190
7671	7071	6824	5775	2118	9336	4987	584	3444	4940
8863	7202	3408	7770	7341	6316	3245	4229	685	6641
8055	2961	1105	4168	6923	3283	2209	5398	8168	4399
4484	5672	7769	1670	4237	5597	4253	9876	1099	5443
8668	5847	5167	2967	210	3223	4328	215	2216	1911
6424	5363	31	3547	6936	6321	6934	3756	2208	948
7415	7590	6047	5314	4192	5163	2447	2953	6974	2770
9634	5434	2239	5576	6651	190	585	1774	6226	3705
6435	3148	43	245	3877	6543	7103	6454	3804	6585
1822	795	7347	902	6232	4188	7281	5845	3425	2847
1531	2793	9630	1561	9626	8200	2085	6470	6716	3868
901	2817	8650	9847	6679	4354	2740	491	3139	5410
2934	410	1322	368	8487	4375	7580	6569	827	9034
8080	4380	5267	4336	1780	3556	9289	9189	1061	2231
323	6298	5171	902	6131	1146	5360	1257	6218	987
820	3399	5661	7975	8855	5168	4821	4908	5620	7093
7507	1374	5634	2844	6122	4342	3960	7036	6210	3211
3785	9508	228	9529	9315	2467	708	5276	1075	3025
4935	2305	6215	5660	6955	3989	2872	1505	3125	7649
6112	1656	8615	8163	2846	116	2405	1502	5374	9604
5573	6323	9602	977	5425	969	8919	9107	5079	3680
6896	9165	1547	3100	296	9990	2031	5724	8545	6700
6221	3367	520	4583	5977	5573	5546	49	3704	7307
8498	5375	6070	1359	7696	3036	5559	8744	9537	8087
978	7549	5903	9661	7925	8158	8445	6736	1332	7567
7741	2383	7568	116	2933	9207	5292	6698	9795	9454
8223	9627	6520	2352	3293	2089	4097	1879	7695	9403
2900	2075	3518	3151	915	4078	3851	5955	773	6680
8055	2464	3839	4365	1916	1525	1311	4427	3126	9601
2041	1731	8271	2386	3343	6842	8352	9197	7151	1852
8997	8582	4876	2789	9972	3288	8663	4835	9853	7054
1450	6667	285	4836	781	1902	1996	2720	5438	7226
9326	2241	1775	6925	1166	3661	314	174	7674	4753
7086	2942	8360	1761	3031	6923	6041	472	3174	5678
1759	6952	7170	5209	2631	43	8810	3841	1698	4879
6133	9390	6204	1787	1211	5417	4939	5353	9506	1991
2880	7269	5564	2763	5338	6295	2309	7525	5475	6161
2998	5727	5605	2243	2803	651	8910	4296	1958	5747
4222	7711	1723	4916	1878	9907	760	7441	8754	2263
509	9749	2165	3263	5867	9532	4888	7584	9510	4079
4728	5029	1346	3181	3677	6812	4703	1383	7784	1329
2478	6457	1412	1131	6259	4271	351	8747	910	3492
5995	9796	5152	5946	1846	4663	9757	7138	4015	7996
8420	2484	1281	286	229	4155	6333	3937	239	1013
7736	5770	6383	5081	8234	1470	4079	2662	4586	7297
3072	9539	8755	3576	1103	3024	4179	2236	7408	4408
4083	9091	1426	4779	1851	5171	2180	8530	4867	1102
8753	3190	8604	7665	1090	8615	7263	6490	6928	3903
9314	5491	8522	8595	3400	7798	9230	5486	1120	7291
5883	7584	509	1495	7806	9013	2893	6121	2544	6445
3161	1929	8741	2657	2959	8085	2366	6524	6269	2425
3775	813	8181	7835	3116	2549	7048	9025	578	6946
5467	6537	9078	5564	5335	2632	9054	7784	4348	3053
4026	4308	8484	6305	3884	8850	5304	9580	6315	4818
5774	5069	6831	5280	6060	8239	5046	4206	1175	2549
118	3573	9590	5267	1293	917	4321	6584	1029	7400
1400	3645	3285	6661	9247	5947	2878	7603	7469	3691
1217	418	7485	201	9358	6857	2056	154	4863	8581
3020	8912	4769	7357	3519	3253	4757	5689	1759	5019
6000	8267	5190	1385	871	2145	7892	6123	6822	9196
1187	6432	8646	2398	1968	5166	5504	3726	560	6536
6539	2770	2046	5899	181	2680	9017	3175	9214	6597
2083	980	9005	2803	4025	4899	9335	1477	6991	8047
2584	1196	6117	5826	4456	7242	2409	6513	6125	8101
5500	702	4452	4526	4222	2348	5566	2037	8407	8204
3630	3415	5447	2766	5270	3858	88	1092	7637	9312
8619	8884	4415	6944	2085	1175	8356	4976	5609	3383
7195	7775	5	8483	6167	8791	4847	7382	3935	7431
3904	1252	7562	3978	4852	8598	230	5738	963	9870
2913	1573	4661	6837	4131	16	3872	9760	3032	3998
6217	9954	1794	3992	367	817	4758	895	5653	2776
3863	2380	5301	825	7031	2964	5652	1708	7378	8324
1915	9369	6472	7849	1645	9442	7211	5107	1052	1865
6289	9454	8531	1244	3194	2751	6938	5940	8644	5707
8795	8588	3226	1672	4152	814	6323	5216	5416	954
208	9007	7185	5973	7592	8783	7773	7957	5284	4977
519	7230	9943	1180	2106	1042	122	7782	3986	8271
7337	1456	2850	2701	8723	8421	7011	9924	7696	4555
6023	3203	3235	6423	7745	8270	982	2961	9358	951
4666	5016	7094	8977	2249	8405	9704	1922	1834	5464
5471	1137	9980	6446	2129	7562	5846	8781	8045	3384
3794	484	4582	8444	6369	4934	2915	8303	6698	6303
9724	971	3188	4705	2554	882	3694	1191	7677	3573
8897	8292	4878	6759	1980	4308	1053	2338	1890	3491
906	9241	2478	2820	8625	2432	1754	3230	8473	2605
1399	8092	5972	1651	4799	7562	2897	4780	9092	3476
3202	9719	9791	2921	7017	3363	4331	4728	6833	2884
7485	840	52	804	8868	9435	527	3685	6604	5653
3197	6424	9333	2280	3931	4717	6182	3018	2875	5980
1686	6174	6549	931	7759	1027	2324	1845	7179	9382
4358	7478	6174	1894	7438	5606	4895	5794	4637	2345
7535	9981	3190	7847	2745	9640	8639	2654	9969	3519
1930	9142	3023	6597	632	6820	7676	6473	7413	789
3322	7823	9498	220	2285	4578	6433	4064	7900	2862
2157	8138	8045	3709	2451	3615	3256	3952	8233	3141
1177	1285	2857	9514	328	5472	4870	3222	8029	4549
6015	4554	3908	663	5785	8813	3976	3621	4997	6762
7642	6293	4170	6664	7042	660	3434	1048	8941	1649
9913	1439	2653	5809	7665	1719	6873	9248	4414	754
7852	8178	3780	727	7547	3763	6924	5366	3748	2311
9533	5087	7205	1383	8597	3088	3451	695	1717	1279
9214	4790	206	6484	8883	438	5784	5881	3544	5942
7409	5041	894	8601	5253	2805	1591	8603	2082	3022
649	5468	4794	8685	9773	1549	7734	4121	7926	8663
7657	9890	6434	5125	5974	9788	7249	3444	1324	4713
1508	4206	4540	765	6205	1410	6466	49	3613	5701
1566	9255	1841	9731	6737	8543	3701	8515	7746	4396
2506	2655	7155	7809	992	6510	9120	6745	3590	3833
7897	8910	9497	8592	9573	9968	7802	1567	366	5094
8204	1676	4761	6770	6567	6070	3208	8846	538	1787
9430	5035	7236	7643	3797	918	4252	7393	7535	7433
2658	3613	5550	9473	9993	3968	5770	1965	1409	162
2312	5562	8051	6969	2144	2152	5764	1820	5002	2806
3164	2565	3516	4553	8346	9637	4458	9793	1545	1168
8932	3977	5638	3313	53	8627	5698	9060	5265	8010
2633	5115	2564	9431	4921	1650	2139	5187	147	9684
5938	7365	6822	575	9431	5346	2821	9569	9574	9729
2288	2980	6279	5726	698	6634	6431	4802	6723	7713
7149	8502	6153	7214	4591	73	1349	2579	4818	8537
8106	7095	5166	3064	2693	1695	8208	2131	8016	5365
9443	1169	4010	9958	8244	3744	5820	2158	7704	5053
5357	3255	8770	5264	7229	8642	198	4749	3273	1000
8578	6663	158	7889	9347	2307	7338	3136	1010	5298
4334	5169	4508	6870	4930	8388	4168	7961	1591	8601
6174	4216	8292	9603	5458	9441	7303	5983	8008	9273
1601	2646	9956	286	1887	9023	3515	9909	1666	7923
915	261	6453	4035	4834	128	8647	726	6489	3261
9611	9426	1514	3566	2655	5961	9261	1515	418	44
6724	682	4709	7937	5536	2163	5861	7957	127	6278
3891	418	2751	2509	7897	6225	2515	5095	7115	1491
4548	6073	7127	1592	2740	9407	8535	2686	3927	5375
8034	5617	3123	4000	8274	3181	8792	219	1164	2897
8562	2222	4042	8761	4623	1047	5512	334	2471	9125
7588	9062	6210	5289	6607	9999	8598	4381	6104	5133
5240	8558	7532	5347	9996	4628	2456	6959	471	3839
5949	2010	7778	7077	6764	5572	9362	5982	4168	4032
2403	5007	6226	795	7858	4712	9512	4903	636	454
2342	8565	5588	9288	3660	3232	992	7245	8965	9753
1775	7031	837	9883	3126	3020	429	3483	7497	7091
9709	2225	5470	5401	8511	53	6377	4415	3288	9409
5641	6407	9979	6392	2972	775	4202	9110	5220	473
3254	490	7874	6971	1677	3331	4615	8862	8054	3122
7896	5768	3306	2922	9385	7778	4785	3810	620	6721
152	5859	3349	6097	8693	2802	1836	6959	1525	3330
3321	3105	5008	5393	5767	2309	5968	109	283	7169
6591	3630	892	2477	608	5643	8822	1410	2850	2892
6763	1474	7389	9766	1057	886	1434	5571	6201	358
1257	7240	7081	7904	4356	2137	7590	6527	5434	5511
6815	9001	3164	3162	1037	1715	5378	1522	2046	6355
3265	7015	4348	4031	4772	7360	9997	7926	9495	3163
2222	8326	4582	4363	2079	3982	778	6396	9297	799
740	8036	9566	6137	6422	1890	5651	8229	7372	1917
174	2714	8999	4769	1261	7382	2189	5312	3033	9632
5750	7154	2315	9202	3803	4981	201	7837	3445	8368
9994	4217	4616	9064	7346	9227	5458	1258	8793	9537
6622	5085	9778	2078	1497	7291	6701	4138	2278	2661
3440	5436	436	5030	9897	2774	5234	7324	39	9990
6741	8205	6060	6694	8880	1523	8527	7333	1543	2559
6577	9991	1066	5105	2356	2904	3592	8046	3400	4717
2794	2468	3838	7764	7249	9074	9655	5323	1370	2808
3200	7670	5891	1105	8200	5001	279	9701	1671	3211
374	7029	7437	1893	5638	3948	2815	3986	9420	7915
4854	7160	7737	6357	5135	5760	4632	5252	4818	4863
9609	5473	7069	3665	2760	7651	1733	7690	4680	2509
442	7089	7509	675	4666	7386	1265	5091	1854	1285
4918	619	177	8325	8785	6419	7615	349	3235	7272
297	9760	817	1640	9030	5816	406	1040	5470	8823
1902	2949	452	118	8419	3265	4074	3594	6792	6823
3843	7972	2937	4919	2926	9211	2936	7057	9462	1395
6222	5458	2054	9637	5635	9954	3335	6190	646	493
7695	9100	8465	5666	8590	6788	1289	8752	3422	1807
743	1078	8957	5808	1057	4481	2925	2470	6073	4294
5722	3537	4378	708	1404	8401	6609	2057	3756	2172
1952	3586	1063	7246	461	7427	5953	522	415	4733
8620	6305	9521	7133	2756	9289	4332	543	3626	8780
135	2795	3538	5319	2128	9440	7136	1723	9223	4056
6320	5984	2117	2391	9782	2215	6735	4275	3115	3717
3682	4287	3857	4513	500	1523	9868	7234	7109	8806
461	630	848	7409	4712	1431	9111	2604	2021	8659
1571	314	5651	1873	3299	4644	9715	7111	5955	1002
5243	6322	4539	8223	273	7416	2388	1503	7991	4069
2381	435	4556	80	1757	2257	7109	6934	1458	9385
3542	3842	8443	5005	8029	535	2604	898	901	6639
9805	5931	9558	4239	3657	8251	471	3945	3218	6299
476	9115	8488	1578	1113	5558	5531	6184	3746	7344
687	8555	7143	4879	619	699	2563	8352	9329	5988
1430	637	4618	7072	3074	351	2085	5355	945	902
8478	2632	2050	186	3898	3378	6748	4409	9143	1163
5645	7665	5575	5672	1939	1345	1542	3225	4245	8602
7056	6835	4881	2803	7664	786	7927	7825	9682	1106
5691	5532	3248	4602	7426	1157	6665	1519	736	4970
4780	374	6860	1203	1683	1208	4366	494	7154	7288
9069	3830	1324	1862	6522	5416	3644	6168	4635	5837
1839	430	6451	8401	2838	4922	1450	1817	3816	386
4851	2699	6940	4447	6992	886	6006	4783	2656	5996
6605	5749	8960	7666	7079	3697	6706	1464	4146	2147
6746	7099	4236	247	9098	9229	3722	2035	6518	3626
2557	5888	4236	4872	6958	3955	4659	5507	4632	6155
11	2097	5737	6583	4832	6199	6685	8890	8484	7699
7335	5061	6762	5278	8835	5915	7720	9055	5565	3761
785	9834	8700	38	8422	9398	1537	7331	8203	8739
8143	3442	9624	2624	7448	1804	8815	4663	8158	5382
6153	2045	849	9254	4927	2227	7635	4465	2682	5426
1708	813	3516	5067	8183	3131	7623	2006	836	9565
5073	5666	3355	7574	3237	6920	1067	5848	2747	6433
8358	3586	2505	1600	4659	1741	1995	7078	1875	2758
1164	589	3275	9069	5618	2785	1867	7100	128	3584
9076	5790	4464	7293	8149	2505	5028	4719	1751	7902
551	7633	7053	7123	9985	8763	8394	1041	5691	9580
2725	7892	2261	6053	4466	1596	7367	6264	8287	2544
4938	5260	9055	7928	5872	7242	1581	6606	8057	5593
2277	9600	1265	8005	2595	2762	5104	6172	9907	6474
9404	5554	1792	8408	3004	3702	5339	2440	834	6646
6434	557	1159	4569	2656	530	4705	1369	8312	5729
2801	7947	4173	1122	7697	1450	8746	2502	6590	235
1143	7543	9256	8569	3425	8198	8191	5478	603	600
9029	6084	1917	6872	9791	9783	2761	553	5892	3135
6959	1683	1698	7623	9919	5884	5985	1744	1424	4813
324	3874	3435	7594	4974	6959	2264	1915	8220	6379
2434	2472	7343	5325	4760	4956	8165	7805	919	2118
6685	1181	9021	9870	5445	9955	7834	7129	6424	3162
5228	9834	1572	9691	6493	6558	6687	2637	9820	6360
2116	783	1038	8770	3744	6356	9701	4818	3695	1561
1373	4863	5462	6284	9538	666	2853	5743	3661	8691
5307	9884	3966	8458	5715	1168	9335	2761	4752	4944
469	2216	3558	1611	9778	719	4777	6264	3716	3453
7187	4962	2911	2432	7150	7349	2208	7790	2442	2360
8183	3077	2303	4725	2282	2036	3044	2302	7304	7773
7489	9783	5508	9907	6932	7621	9608	9163	7398	7208
3216	3297	5994	8040	9129	5411	9080	7843	7200	5718
7879	6536	5926	4232	2981	2274	2461	9723	3711	6108
7757	3715	538	2227	3876	2505	7536	9751	8505	5328
894	7518	8161	9660	7440	6866	3354	2656	1755	5197
621	2314	6389	9482	5920	9389	7344	1250	3290	5817
1204	2066	7064	1141	9775	95	2190	1666	9787	9550
2529	1366	1750	913	3521	6834	6483	3476	4248	5241
6697	8742	1491	6739	3674	5649	9232	1299	3424	4790
5805	7649	9251	153	1461	5050	4183	5653	1586	1606
2786	5134	6584	3272	4954	6701	2205	584	7083	5803
4925	9913	1843	8383	2317	8357	4445	5016	5455	8772
7599	9658	6131	986	5780	2450	8379	8401	3198	8798
686	2588	6587	9340	1030	5968	5725	8347	1341	5372
842	7998	6902	5992	2849	820	937	4660	9464	2511
6996	3989	2681	9737	4891	368	2656	201	2964	1051
9638	9211	7126	3684	9219	951	9746	9369	6316	6072
5712	7144	7033	8200	1636	4273	1824	9154	4155	5488
9944	5882	7004	7805	2648	9836	23	4551	1940	976
5773	6749	6854	8375	6019	2788	4131	9695	5068	1476
6520	7295	7074	1233	3803	6478	9880	763	77	1220
2258	754	2395	6994	5679	504	5553	6825	3658	3697
288	9495	7995	781	367	3206	3262	2871	8283	5706
9416	6022	4222	1836	9914	2195	2459	5815	2366	9849
4938	5832	91	4076	6910	2655	7859	813	4772	4885
3629	202	957	5680	417	4201	87	452	6602	2209
409	5164	2057	4021	4650	382	5391	8367	817	7837
6463	1194	3292	7992	5742	923	9180	6455	8063	3161
5792	7839	3693	8509	4280	8268	2632	1952	4902	9074
2865	1397	8639	2270	8235	7583	9009	6608	878	6614
7645	4759	9260	9363	6122	1640	6350	6842	8814	7301
3911	1503	9958	8948	4428	7487	2032	9188	1951	8912
992	3503	6895	3070	5913	4013	8126	5007	7152	9872
1086	1933	162	1204	5103	8302	7338	6361	1753	7324
8901	1552	1425	4507	8639	9840	7506	7360	4989	2143
3027	4368	988	9805	4598	5120	4906	8526	8285	5013
1369	9672	5662	6650	7180	1849	4734	6676	2909	981
6997	5461	1248	6808	3474	2752	476	6156	9317	8713
277	1509	1476	6624	1871	3028	5321	9137	6661	3460
1602	2508	3848	5742	6274	9166	537	4765	4431	4407
974	8248	85	2091	3322	4620	239	9595	8852	2830
1869	7067	481	3704	3188	4882	787	430	2213	9508
3800	3992	2242	7182	9351	2314	9049	9694	1117	1014
5908	4597	2874	1993	1686	5923	6898	320	4812	4128
828	1533	4694	4699	4897	5312	3463	5855	6387	7636
5590	9698	2387	7551	877	6856	4769	9210	5328	786
5013	9872	2977	6087	4680	8720	6409	3028	226	4718
7591	2472	8919	8585	3963	7500	4279	8365	3014	9132
7374	3766	8293	4319	7224	7584	4450	8443	7171	1716
8322	9765	5099	274	9141	730	9672	5358	1009	1293
9978	3465	4492	429	8247	9101	5692	4894	3834	5211
4547	9008	9698	707	1460	7390	3094	6114	2011	3372
6318	4438	9118	3322	4234	5372	6122	4221	7047	3171
9973	9838	4835	404	7559	5524	5173	6084	9716	160
5964	6919	1545	6896	4537	8808	8679	6268	4477	7088
8579	349	5772	1711	3988	1387	5979	484	5413	1588
9325	8411	819	8661	3329	5940	5660	6575	7449	9795
3144	5843	676	9100	6730	1292	3215	7539	4614	7073
4789	8962	8379	5292	9519	755	6736	8463	2318	5378
7224	6281	2852	4699	6615	5857	1317	670	483	744
3073	4901	7213	4019	4341	5793	5176	6290	4456	6819
3796	1189	9943	2642	6570	3705	9808	3349	2899	3587
2111	4004	2557	3542	1095	1732	1371	9573	6622	2420
5117	2726	1631	8490	5527	810	1214	8625	4776	2446
4316	1052	8074	9830	9087	228	4111	3303	6853	4170
1225	3979	7601	7411	3821	4703	5600	4227	2549	2142
